,created_at,user,user_followers_count,text,lang,Location,retweet_count,favorite_count
314,2016-07-08 07:45:14,analyticbridge,142905,12 Statistical and Machine Learning Methods that Every Data Scientist ShouldKnow https://t.co/CcAxSZwzYK,en,,6,7
315,2016-07-08 07:45:08,DamianoMe,3152,RT @kindlebks1_othe: #値下 Python Machine Learning: Sebastian Raschka 456頁 ￥3964→￥3658 https://t.co/4a6vjz787q #Programming #kindle,en,,1,0
316,2016-07-08 07:45:05,kindlebks1_othe,123,#値下 Python Machine Learning: Sebastian Raschka 456頁 ￥3964→￥3658 https://t.co/4a6vjz787q #Programming #kindle,en,,1,1
317,2016-07-08 07:45:04,kindlebks1,5925,#値下 Python Machine Learning: Sebastian Raschka 456頁 ￥3964→￥3658 https://t.co/JATGBbXS0O #Programming #kindle,en,,0,1
318,2016-07-08 07:44:52,orikami_NL,176,RT @analyticbridge: A Short History of Machine Learning https://t.co/Zk4ZcUwDg6,en,,7,0
319,2016-07-08 07:44:38,franmagar,1118,"RT @SentimentSymp: Read @SASanalytics @mrTomSab, ""Sentiment analysis, machine learning open up possibilities"" https://t.co/eyIfXZEbjF https…",en,,9,0
320,2016-07-08 07:44:28,EldarSilver,1087,"RT @SentimentSymp: Read @SASanalytics @mrTomSab, ""Sentiment analysis, machine learning open up possibilities"" https://t.co/eyIfXZEbjF https…",en,,9,0
321,2016-07-08 07:43:52,romonet,570,RT @IBMSoftware: Study: 36% of #bigdata and #analytics developers are using machine learning - https://t.co/WkJrHGPjAz via @eWEEKNews https…,en,,6,0
322,2016-07-08 07:43:49,pavolmagic,2306,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,71,0
323,2016-07-08 07:42:58,DamianoMe,3152,RT @mojtaba_arvin: Hatstand Teams Up SQream To Use #MachineLearning - https://t.co/LNIQGuDV32 - https://t.co/uyhkMdeZwa,en,,1,0
324,2016-07-08 07:42:53,mojtaba_arvin,315,Hatstand Teams Up SQream To Use #MachineLearning - https://t.co/LNIQGuDV32 - https://t.co/uyhkMdeZwa,en,,1,1
325,2016-07-08 07:42:21,miguelmalvarez,726,"RT @SentimentSymp: Read @SASanalytics @mrTomSab, ""Sentiment analysis, machine learning open up possibilities"" https://t.co/eyIfXZEbjF https…",en,,9,0
326,2016-07-08 07:42:15,Elle_Apttus,284,"My company Apttus is looking for Machine Learning Engineer. Learn more or Jobvite a friend!
https://t.co/jjZxMs3YsU #job",en,,0,0
327,2016-07-08 07:41:56,iTunesUTop,322,Germany Courses 60. Machine Learning - Stanford  https://t.co/gSAGEJebu9  #iTunes #iPhone #Apple  3715,en,,0,0
328,2016-07-08 07:41:28,ValerieGLamb,794,"RT @oraclesocial: 90% of companies will use #machinelearning to deliver a better #CX, via @TechCrunch #data https://t.co/kRoaADzHCe https:/…",en,,21,0
329,2016-07-08 07:41:23,connectikpeople,590,Study: 36% of #bigdata and #analytics developers are using machine learning - https://t.co/fWoiQX7Zvr  via @eWEEKNews,en,,0,0
330,2016-07-08 07:41:20,Da_real_Kelz,339,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
331,2016-07-08 07:40:49,mcmurdohpe,34,#Alation Centralizes Enterprise Data Knowledge by Employing Machine Learning and Crowdsourcing #bigdata #HPE https://t.co/R3r77uRiid,en,,0,1
332,2016-07-08 07:40:42,EuADSorg,416,The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/QG4MQ3EO6i via @PopSci,en,,0,0
333,2016-07-08 07:39:59,renato_umeton,558,RT @analyticbridge: A Short History of Machine Learning https://t.co/Zk4ZcUwDg6,en,,7,0
334,2016-07-08 07:39:50,kingofpayments,5539,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
335,2016-07-08 07:39:20,itknowingness,9257,"RT @flamup24: This Week in Machine Learning, 8 July 2016 #MachineLearning... https://t.co/eykzw1stiQ",en,,6,0
336,2016-07-08 07:39:19,ITCrowdsource,3911,"RT @flamup24: This Week in Machine Learning, 8 July 2016 #MachineLearning... https://t.co/eykzw1stiQ",en,,6,0
337,2016-07-08 07:39:17,mehmeterkek,58,RT @analyticbridge: A Short History of Machine Learning https://t.co/Zk4ZcUwDg6,en,,7,0
338,2016-07-08 07:39:13,Mathematics1001,949,The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World: The Master Algorithm:… https://t.co/qPKApq4rmT,en,,0,0
339,2016-07-08 07:39:08,DamianoMe,3152,RT @CivicOpenData: Over a Third of Big Data Developers Working with Machine Learning &gt; https://t.co/FAUBU7XLJk #data,en,,2,0
340,2016-07-08 07:39:03,Communicati0ns_,1,"Become A Learning Machine: How To Read 300 Books This Year SJE0dZhL
☞ https://t.co/QZoepJ3bzx https://t.co/QGBod2eH17",en,,0,0
341,2016-07-08 07:38:55,AlisonBLowndes,2717,"Current state of #deeplearning @etzioni: ""like climbing to the top of a tree &amp; declaring we are going to the moon"" https://t.co/dcpbNvA0Lu",en,United Kingdom,3,2
342,2016-07-08 07:38:55,iTunesUTop,322,Germany Courses 63. Machine Learning - Caltech  https://t.co/dr7EyJBXXC  #iTunes #iPhone #Apple  3533,en,,0,0
343,2016-07-08 07:38:51,PeterLavers,20387,"RT @PanlogicLtd: Google, 'machine learning' and the future of #coding https://t.co/Uy9o68CIRl @LowyInstitute",en,,2,0
344,2016-07-08 07:38:36,ITCrowdsource,3911,RT @skimit: Some of the key trends in #MachineLearning and #AI https://t.co/RZ8X1aZpZB by @danielxli @SSomasegar via @TechCrunch https://t.…,en,,2,0
345,2016-07-08 07:38:36,Eva_CdA,299,"RT @manovich: #AINow shall we as society outlaw opaque machine learning networks, if we can't examine them? And go to symbolic AI?",en,,2,0
346,2016-07-08 07:38:32,zacharylipton,963,"Best line ever in any machine learning paper: ""This is a funny kind of prior!"" - Hinton &amp; Van Camp, 1993",en,,0,2
347,2016-07-08 07:38:16,flamup24,1759,"This Week in Machine Learning, 8 July 2016 #MachineLearning... https://t.co/eykzw1stiQ",en,,6,4
348,2016-07-08 07:38:16,MayaVersal,1275,"The latest Space, Machine Learning &amp; AI News! https://t.co/BYuYZOnLt9 Thanks to @rommelnc #ai #artificialintelligence",en,,3,3
349,2016-07-08 07:38:08,DamianoMe,3152,RT @skimit: Some of the key trends in #MachineLearning and #AI https://t.co/RZ8X1aZpZB by @danielxli @SSomasegar via @TechCrunch https://t.…,en,,2,0
350,2016-07-08 07:37:22,FarMcKon,862,"RT @Pinboard: Machine learning is like a deep-fat fryer. First time you try it you think “Amazing, I bet this will work on anything!” And i…",en,,186,0
351,2016-07-08 07:37:13,mikejulietbravo,59947,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
352,2016-07-08 07:36:57,shakamunyi,2840,RT @bcs: This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,0
353,2016-07-08 07:36:44,WalesBuzz,2329,RT @BenWagenaar: Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #Arti…,en,,6,0
354,2016-07-08 07:36:37,M_Ordinateur,1694,Google Buys Machine Learning Startup Moodstocks https://t.co/ax9wx4o6pV,en,,0,0
355,2016-07-08 07:36:31,MySocial_Team,120,"RT @AlexJubien: C'est quoi un chatbot ?
Excellent article d'éclairage ! https://t.co/0QejhV8Uwh",fr,,15,0
356,2016-07-08 07:36:20,homeAInews,647,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
357,2016-07-08 07:36:20,homeAInews,647,RT @BenWagenaar: Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #Arti…,en,,6,0
358,2016-07-08 07:36:13,colfaxintl,499,"We are hiring a full-time Machine Learning research engineer at Sunnyvale, CA. Apply here https://t.co/eWUJOXkDdT #MachineLearning",en,,0,0
359,2016-07-08 07:35:56,ThugMetricsNews,13288,RT @analyticbridge: A Short History of Machine Learning https://t.co/Zk4ZcUwDg6,en,,7,0
360,2016-07-08 07:35:51,DataToValue,612,RT @Corix_JC: .@Google says #machinelearning is the future. So I tried it myself &gt; https://t.co/NDv2WyvZjJ on @Guardian #AI #digital,en,,2,0
361,2016-07-08 07:35:47,Vishnudxb,679,Building a data science portfolio: Machine learning project #datascience #machinelearning https://t.co/94uR4rlqtw,en,,0,4
362,2016-07-08 07:35:40,akamaiblx,331,Machine Learning - the new bicycle of the mind https://t.co/pgdr8esvDo https://t.co/lj5RgUMfc8,en,,0,1
363,2016-07-08 07:35:20,VishalChauthmal,73,Key trends in machine learning and AI https://t.co/3HWLzC8C8V via @techcrunch,en,,0,0
364,2016-07-08 07:35:14,ValerieGLamb,794,RT @oraclemagazine: Machine learning enhances #Oracle’s enterprise offerings. #AI https://t.co/zo9sHkwZsN https://t.co/2frzsIZtYb,en,,14,0
365,2016-07-08 07:34:07,glasvezeltv,113,Hoe virtuele klantmedewerkers echt slim worden: Kunstmatige intelligentie (KI of AI) en machine learning syst... https://t.co/meJKaOsZyf,nl,,0,0
366,2016-07-08 07:34:03,Medianieuwtjes,1868,Hoe virtuele klantmedewerkers echt slim worden: Kunstmatige intelligentie (KI of AI) en machine learning syst... https://t.co/W5jzP0cHiw,nl,,0,0
367,2016-07-08 07:34:01,nieuws_media,849,Hoe virtuele klantmedewerkers echt slim worden: Kunstmatige intelligentie (KI of AI) en machine learning syst... https://t.co/ue6i2h7qe7,nl,,0,0
368,2016-07-08 07:33:21,Miroslaw_G,16,RT @kdnuggets: Glimpses &amp; Impressions: @strataconf Silicon Valley #AI + MachineLearning Review – Part One https://t.co/UHjZxAbrfX https://t…,en,,15,0
369,2016-07-08 07:33:08,InfonomicsToday,2055,https://t.co/h6kvpdVf9T A Short History of Machine Learning https://t.co/ujzf3B2Cge #infonomics,en,,0,0
370,2016-07-08 07:33:03,priyaank,5244,Introduction to #MachineLearning Visual Tutorial with Examples https://t.co/JtqYD6uESl #BigData #DataScience #abdsc https://t.co/kZ4vJcOlsd,en,,0,2
371,2016-07-08 07:32:49,zoltanvarju,891,Google Buys Machine Learning Startup Moodstocks https://t.co/KqNTpqVKMk,en,,0,0
372,2016-07-08 07:31:44,VanessaChocteau,484,RT @craft_ai: Google opens Machine Learning Research Center in Europe: https://t.co/fap3IqLUvd #MachineLearning https://t.co/qrff6J0ptC,en,,1,0
373,2016-07-08 07:31:24,nickawiley,377,RT @GwladysHall: Big Data At Wimbledon: How Machine Learning and AI Help Engage The Audience https://t.co/FGNbeNv8Bx,en,,1,0
374,2016-07-08 07:31:22,ININ_ZA,108,How Google is remaking itself as a #machine learning first company https://t.co/g4qUi3vQed,en,,0,0
375,2016-07-08 07:31:15,CivicOpenData,778,Over a Third of Big Data Developers Working with Machine Learning &gt; https://t.co/FAUBU7XLJk #data,en,,2,1
376,2016-07-08 07:31:14,opentechvault1,2401,"Deep learning is a subset of machine learning, all of whose broad goals are to make computers d.. https://t.co/E4vvyxZgXn #Tech",en,,0,0
377,2016-07-08 07:31:07,MaddyMRE,70,Key trends in machine learning and #AI https://t.co/9RAbLPJNPa via @techcrunch,en,,0,1
378,2016-07-08 07:30:32,analyticbridge,142905,A Short History of Machine Learning https://t.co/Zk4ZcUwDg6,en,,7,10
379,2016-07-08 07:30:02,GwladysHall,972,Big Data At Wimbledon: How Machine Learning and AI Help Engage The Audience https://t.co/FGNbeNv8Bx,en,,1,1
380,2016-07-08 07:29:47,AlexPinhel,262,RT @TechCrunch: Key trends in machine learning and AI https://t.co/kpsaXyWned,en,,72,0
381,2016-07-08 07:29:31,pensator_sp,334,Over a Third of Big Data Developers Working with Machine Learning https://t.co/abNJiachae,en,,0,1
382,2016-07-08 07:29:27,GFBressange,87,RT @PythonWeekly: Python Weekly - Issue 251 https://t.co/6xVVkE0c7P #python #django #pandas #tensorflow #machine #learning #data #science #…,en,,11,0
383,2016-07-08 07:28:21,Vick0366,2250,RT @FlashTweet: 4⃣[#BigData] Au coeur des tendances du #MachineLearning et de l'#IA https://t.co/3kpNMSaZHF @TechCrunch #FlashTweet https:/…,fr,,8,0
384,2016-07-08 07:28:17,infoL4T,40,"Tutoriel : apprendre à faire du #MachineLearning sur #Spark : MLib, théorie et concepts https://t.co/zDVefp4dSA",fr,,0,0
385,2016-07-08 07:28:14,TVSNXT,971,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
386,2016-07-08 07:28:07,skimit,1982,Some of the key trends in #MachineLearning and #AI https://t.co/RZ8X1aZpZB by @danielxli @SSomasegar via @TechCrunch https://t.co/HVAqzgJkM7,en,,2,3
387,2016-07-08 07:26:05,GeileHirnbude,37,RT @sam_lavigne: Using an EEG and machine learning to determine if I'm shopping online or thinking about my own death. https://t.co/HIvQkWZ…,en,,170,0
388,2016-07-08 07:25:50,OpenIntent,51,RT @Ov_BigData: How to Put #MachineLearning in your Machine Learning https://t.co/i8DE2c4uK6 #BigData #AI,en,,2,0
389,2016-07-08 07:25:20,pllnrds,1108,Smartphone health data slammed as 'voodoo machine learning' | https://t.co/eGTwRD3RWM https://t.co/VUFbcuYBh9,en,,0,0
390,2016-07-08 07:25:11,AndrewMacroC,7,"How Will Machine Learning And AI Impact Our Lives via @anthonyonesto (video) #ai #machinelearning #hr
-&gt; https://t.co/IP0dB0tdwq",en,,0,2
391,2016-07-08 07:25:07,Crisp_Research,987,"Erfassen/Bereitstellen der #Daten von Patienten,Räumen &amp; medizinischem Personal bildet das #machinelearningFundament https://t.co/NT9IlJ709i",de,,0,0
392,2016-07-08 07:24:34,LupinaBelle,1146,5 Minute Learning Machine https://t.co/jEQKWXIgn7,en,,0,0
393,2016-07-08 07:24:02,craft_ai,643,Google opens Machine Learning Research Center in Europe: https://t.co/fap3IqLUvd #MachineLearning https://t.co/qrff6J0ptC,en,,1,4
394,2016-07-08 07:23:49,binaryloom,1829,RT @Ov_BigData: How to Put #MachineLearning in your Machine Learning https://t.co/i8DE2c4uK6 #BigData #AI,en,,2,0
395,2016-07-08 07:23:47,chrissydbray,768,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
396,2016-07-08 07:23:32,Hylmand,1519,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
397,2016-07-08 07:22:39,ninethsense,513,#Kochi #Infopark #Microsoft - See you tomorrow at 9:30 AM at the Machine Learning Event at @orioninc @OrionSystemsInt,en,,0,1
398,2016-07-08 07:22:29,Ov_BigData,1721,How to Put #MachineLearning in your Machine Learning https://t.co/i8DE2c4uK6 #BigData #AI,en,,2,1
399,2016-07-08 07:21:53,cindyfsolomon,4229,"RT @FrankPasquale: If you care about AI and machine learning policy, please submit a comment! #AINow  https://t.co/y6nvTQvbZi",en,,16,0
400,2016-07-08 07:21:33,farashod,266,RT @freyduni: Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight Against ... https://t.co/sBdopuUEo1 #Ma…,en,,3,0
401,2016-07-08 07:21:32,Gamificationir,183,RT @freyduni: Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight Against ... https://t.co/sBdopuUEo1 #Ma…,en,,3,0
402,2016-07-08 07:21:32,ARCIPROJECT,527,RT @tech_utils: Machine Learning Algorithm MindMap #MachineLearning #AI https://t.co/fkn8O4x0BE,en,,1,0
403,2016-07-08 07:21:12,AlexJubien,7035,"RT @AlexJubien: C'est quoi un chatbot ?
Excellent article d'éclairage ! https://t.co/0QejhV8Uwh",fr,,15,0
404,2016-07-08 07:21:04,WalterPalma,384,"Watch “AI, Deep Learning, and Machine Learning: A Primer” on @Vimeo https://t.co/7mIinUegvY - Well worth the time. Great primer.",en,,0,0
405,2016-07-08 07:20:46,ChereLouise,498,"RT @FrankPasquale: If you care about AI and machine learning policy, please submit a comment! #AINow  https://t.co/y6nvTQvbZi",en,,16,0
406,2016-07-08 07:20:42,m2mcafe,57,@HatstandLimited teams up with @SQreamTech to use machine learning against financial crimes https://t.co/aYJ1nizaEZ,en,,0,0
407,2016-07-08 07:20:32,brainchatbot,2248,"RT @It_c0nsulting: #IBM Business Machines : UPMC and #to Apply Artificial Intelligence, Machine Learning to Tra... Read more: https://t.co/…",en,,1,0
408,2016-07-08 07:20:31,brainchatbot,2248,"RT @_ngoo: Business Machines : #UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transfo... Read more: https://t.co/eYth9…",en,,1,0
409,2016-07-08 07:20:30,brainchatbot,2248,RT @It_c0nsulting: #IBM UPMC and #to Apply Artificial Intelligence Machine Learning to Transform Health Care Su... Read more: https://t.co/…,en,,1,0
410,2016-07-08 07:20:29,brainchatbot,2248,RT @_ngoo: #UPMC and IBM to Apply Artificial Intelligence Machine Learning to Transform Health Care Supply... Read more: https://t.co/JNMAZ…,en,,2,0
411,2016-07-08 07:20:20,ShannonVallor,472,"RT @FrankPasquale: If you care about AI and machine learning policy, please submit a comment! #AINow  https://t.co/y6nvTQvbZi",en,,16,0
412,2016-07-08 07:20:09,AIdailyNews,3504,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply Chain - Yahoo… https://t.co/u5zSOMrHi1",en,,0,0
413,2016-07-08 07:19:39,nahmedmalik,51,RT @newscientist: Google’s AI has started training neural networks to recognise the signs of eye disease https://t.co/htWkNmhh4v https://t.…,en,,82,0
414,2016-07-08 07:19:15,JonathanHowePwC,847,"Taking part in a presentation on machine learning. Is data scientist the ""sexiest job of the 21st century""?  #insurtech",en,,0,5
415,2016-07-08 07:19:02,Iam515,1194,"Google says #machinelearning is the future
https://t.co/LFlSwOYOxE",en,,0,0
416,2016-07-08 07:18:57,carlogiugovaz,116,Key trends in machine learning and AI https://t.co/Low7Tau0tR,en,,0,0
417,2016-07-08 07:18:56,TechXB,6667,RT @BenWagenaar: Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #Arti…,en,,6,0
418,2016-07-08 07:18:41,PViginier,810,Au coeur des tendances du #machine learning et de l' #IA #in #BigData  https://t.co/rRlwTnT7mB,fr,,0,0
419,2016-07-08 07:18:37,fkocabiyik,117,Machine Learning Driven Programming: A New Programming for a New World - High Scalability - https://t.co/SUbPRGqtHe https://t.co/XgrMB3pyNi,en,,0,0
420,2016-07-08 07:18:37,J_Savim,679,@LydNicholas Taking Machine Learning Seriously #Caldicott #MLSymposium2016 https://t.co/IoMS3mlK1Y,en,,0,1
421,2016-07-08 07:18:30,DealAppSEO,1323,Machine Learning Driven Programming: A New Programming for a New World - High Scalability - https://t.co/Dut8Ttlxii https://t.co/Lzi89dBGXW,en,,0,1
422,2016-07-08 07:17:49,7light7blue,544,RT @freyduni: Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight Against ... https://t.co/sBdopuUEo1 #Ma…,en,,3,0
423,2016-07-08 07:17:45,JulioCyberSec,1210,Blindspotter Uses Machine Learning to Detect Network #breach Attempts https://t.co/oIzvV0mGF1 via @Sec_Cyber,en,,0,1
424,2016-07-08 07:17:15,farashod,266,Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight Against ... https://t.co/hpbh8vq2xl #MachineLearning,en,,0,0
425,2016-07-08 07:17:13,freyduni,2240,Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight Against ... https://t.co/sBdopuUEo1 #MachineLearning,en,,3,1
426,2016-07-08 07:17:12,natbusa,585,Great article on hyperparameters space exploration https://t.co/0Xb6t0cDRH,en,,0,0
427,2016-07-08 07:17:12,kernelyun,136,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,71,0
428,2016-07-08 07:17:07,_ngoo,209,#UPMC and IBM to Apply Artificial Intelligence Machine Learning to Transform Health Care Supply... Read more: https://t.co/JNMAZLCYSL,en,,2,0
429,2016-07-08 07:17:06,It_c0nsulting,172,#IBM UPMC and #to Apply Artificial Intelligence Machine Learning to Transform Health Care Su... Read more: https://t.co/OdwbpRD43e $IBM,en,,1,0
430,2016-07-08 07:17:01,isaacgriberg,1756,Google buys machine learning startup Moodstock to help your phone’s camera identify objects https://t.co/xzoKDYCXQD https://t.co/79PmyWlqIK,en,,0,0
431,2016-07-08 07:16:27,_ngoo,209,"Business Machines : #UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transfo... Read more: https://t.co/eYth9UAqhN",en,,1,0
432,2016-07-08 07:16:27,It_c0nsulting,172,"#IBM Business Machines : UPMC and #to Apply Artificial Intelligence, Machine Learning to Tra... Read more: https://t.co/2aG3cmasCJ $IBM",en,,1,0
433,2016-07-08 07:16:18,DamianoMe,3152,"RT @ParticleData: This Week in Machine Learning, 8 July 2016 #MachineLearning... https://t.co/q0akbnjmBM",en,,1,0
434,2016-07-08 07:16:13,CivicOpenData,778,"UC San Diego, Human Vaccines Project Harness Advances in Machine Learning &gt; https://t.co/4Gqpz7LFjz #data",en,,0,0
435,2016-07-08 07:16:11,abhishekyd,603,Machine Learning Driven Programming: A New Programming for a New World - High Scalability - https://t.co/q0XDDzeD2F https://t.co/Lr3onMwn3v,en,,0,0
436,2016-07-08 07:16:11,CivicOpenData,778,Romonet’s Analytics Platform: New Machine Learning Capabilities to be Launched &gt; https://t.co/KrB3WPI1N0 #data,en,,0,0
437,2016-07-08 07:16:08,ParticleData,4259,"This Week in Machine Learning, 8 July 2016 #MachineLearning... https://t.co/q0akbnjmBM",en,,1,1
438,2016-07-08 07:15:34,tech_utils,779,Machine Learning Algorithm MindMap #MachineLearning #AI https://t.co/fkn8O4x0BE,en,,1,3
439,2016-07-08 07:15:32,Mindmapk,3967,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply Chain https://t.co/hw6uO7VUZO",en,,0,0
440,2016-07-08 07:15:28,FHillaert,42,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply Chain: In an ... https://t.co/4tXvCLBiE2",en,,0,1
441,2016-07-08 07:15:19,rmit_csit,5818,#MachineLearning poised to transform Australian #IT https://t.co/YUIOIhmn1M #AI #robots #ML,en,,3,0
442,2016-07-08 07:15:17,DrAndreasAmann,89,10 Ways Machine Learning Is Revolutionizing Manufacturing https://t.co/niWEayCGcB,en,,0,0
443,2016-07-08 07:15:11,scienceTc,250,#science The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/wWSUuXKX9B https://t.co/ZfVZvHP8Sy …,en,,0,0
444,2016-07-08 07:15:02,pensator_sp,334,"UC San Diego, Human Vaccines Project Harness Advances in Machine Learning https://t.co/6RDCAfG7mU",en,,0,0
445,2016-07-08 07:15:01,pensator_sp,334,Romonet’s Analytics Platform: New Machine Learning Capabilities to be Launched https://t.co/EGrLROtbGY,en,,0,0
446,2016-07-08 07:14:55,tech_utils,779,Machine Learning Algorithm MindMap #Algorithms https://t.co/fkn8O4x0BE,en,,0,0
447,2016-07-08 07:14:19,DangerousIsGood,1461,HPE Haven OnDemand Offers APIs for Machine Learning https://t.co/HSkFcYl56k,en,,0,0
448,2016-07-08 07:14:17,DataAnalyticss,1008,RT @IBMSoftware: Study: 36% of #bigdata and #analytics developers are using machine learning - https://t.co/WkJrHGPjAz via @eWEEKNews https…,en,,6,0
449,2016-07-08 07:14:09,XavierLava,2940,European Union’s new General Data Protection Regulation &amp; right of explanation impact on machinelearning algorithms https://t.co/2UNRvAq316,en,,0,0
450,2016-07-08 07:13:51,pavelkordik,449,Good survey of historical tools for automated data mining by @DataRobot https://t.co/q1MM86Pc6W,en,,0,0
451,2016-07-08 07:13:37,JimDHarris,1174,Building a Twitter bot with PHP and Machine Learning | MonkeyLearn Blog https://t.co/CHZxrhncIk via @monkeylearn,en,,0,0
452,2016-07-08 07:13:12,PALODEVELOP,6,RT @JMunozCasillas: The power of machine learning in #Spark https://t.co/9tuT2KuJ18 https://t.co/LuYtgR2Paf,en,,1,0
453,2016-07-08 07:13:08,Synechron,990,RT @EON_Business: Hatstand Partners with Sqreem to Leverage Statistical (Machine) Learning in the Fight… https://t.co/HHXe5F3gA7 https://t.…,en,,1,0
454,2016-07-08 07:13:08,juanjbrown,48,Learn Machine Learning Using These Online Courses - Springboard Blog https://t.co/6JgowcReUY,en,,0,1
455,2016-07-08 07:13:06,cyberkingtm,374,The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/PTXfBbj0uj https://t.co/sDVO9Zgr6c,en,,0,0
456,2016-07-08 07:12:04,wortSPIEL77,1371,RT @dsapptech: One-Third of Big Data Developers Use #MachineLearning : Study https://t.co/DYU2VV0VrH #BigData #DataScience,en,,1,0
457,2016-07-08 07:11:21,KatherineB97,24,PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/beFQTYdUkO https://t.co/cyIli7iAMU,en,,0,0
458,2016-07-08 07:11:03,GFBressange,87,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,71,0
459,2016-07-08 07:10:32,Yeam,669,RT @Corix_JC: .@Google says #machinelearning is the future. So I tried it myself &gt; https://t.co/NDv2WyvZjJ on @Guardian #AI #digital,en,,2,0
460,2016-07-08 07:10:23,DamianoMe,3152,RT @flamup24: Google just upped the ante in the machine-learning game by purchasing... https://t.co/oTfq8Rk5Hj,en,,1,0
461,2016-07-08 07:10:16,BungleTheRed,2087,"Machine learning for large-scale SEM accounts https://t.co/jwbzhRQdVL
#ai #SEO #marketing",en,,0,1
462,2016-07-08 07:10:15,flamup24,1757,Google just upped the ante in the machine-learning game by purchasing... https://t.co/oTfq8Rk5Hj,en,,1,0
463,2016-07-08 07:10:08,slambynews,1749,#MachineLearning is all the rage with Big Data developers - https://t.co/1lWZFtKEpZ - #Analytics #BigData https://t.co/MpVomK6xLj,en,,2,2
464,2016-07-08 07:10:04,Factiosity,356,RT PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/YdAwonTx5v https://t.co/blIWvogmgu,en,,0,0
465,2016-07-08 07:09:44,clautiaux,3,"RT @JFPuget: Machine Learning As Prescriptive Analytics https://t.co/Lhz30nPWR2
#orms #MachineLearning #analytics #BigData https://t.co/K2c…",en,,5,0
466,2016-07-08 07:09:24,PALODEVELOP,6,"RT @JMunozCasillas: IBM #Watson's big moves, machine learning everywhere, #bigdata roundup https://t.co/JeU7EzHGWH https://t.co/TmIh8urd5A",en,,4,0
467,2016-07-08 07:08:35,phoenix2life,1318,"View, add, edit &amp; delete object tags through the Amazon ML console. Learn more: https://t.co/tkBgIaMVWr https://t.co/aS3pRytXqj",en,,0,0
468,2016-07-08 07:08:32,popstoke,42,RT @PaulGlasziou: Smartphone health data slammed as 'voodoo machine learning' https://t.co/QOefs6WRWP via @smh,en,,7,0
469,2016-07-08 07:08:23,JuePier,128,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
